cell,cond,bucket,n,dates,mean5,t5,hit,mean10,t10,train_t,test_t,test_mean,base_mean,confirmed
macd_hist_up/confirmed,price,>$10,1604,432,-0.5897323088537653,-4.481137224223124,0.43266832917705733,-0.9493836329890858,-4.7006662965164905,-2.330596071662873,-4.132133047228758,-1.0022600771692862,-0.3733739896412847,False
macd_hist_up/confirmed,vs_ema20,above,3235,483,-0.39115443276271766,-3.6257643467022995,0.44884080370942814,-0.5693115976548176,-2.717802330626488,-1.848057572472722,-3.51698526509281,-0.9588638649111652,-0.3733739896412847,False
macd_hist_up/confirmed,vs_ema20,below,1124,369,-0.32219984951865527,-2.048353608917028,0.4279359430604982,-0.07831191701252109,-0.770731980936135,-0.4849605313038122,-2.864076686119171,-0.7522690500591351,-0.3733739896412847,False
macd_hist_up/confirmed,mkt20,mkt flat,3053,339,-0.30553890208882506,-3.531523215569269,0.4428431051424828,-0.36039090711925587,-2.273563142192182,-1.685041086160477,-3.652779304195206,-0.8604765800813257,-0.3733739896412847,False
macd_hist_up/forming,vol_ratio,1-2x,1590,417,-0.07195974453449772,0.5523892684269855,0.4679245283018868,-0.20981791292276974,0.2308520686467591,0.8432162260197424,-0.3101736544516844,-0.34662897687435895,-0.13638783215705075,False
macd_hist_up/forming,vol_ratio,<1x,1773,416,-0.18963646405975565,-1.9250488438515088,0.4472645234066554,-0.29292385782287866,-1.3965516976997125,-1.6916264326123325,-0.9548462225808452,-0.2577127857513325,-0.13638783215705075,False
macd_hist_up/forming,rsi,30-45,972,332,-0.05170191196850726,0.0728935699399325,0.4567901234567901,0.2827645818275753,0.9700095206976682,0.23483738601131096,-0.23447755785148075,-0.0726210649056621,-0.13638783215705075,False
macd_hist_up/forming,rsi,45-55,1362,403,-0.14671079751935912,-0.21414246621401284,0.46769456681350957,-0.44303495096783085,-1.5825306638531045,-0.17747998319773153,-0.11948801523492618,-0.23410940750787984,-0.13638783215705075,False
macd_hist_up/forming,rsi,55-70,1212,383,-0.17122717870364187,-1.5919358839678943,0.452970297029703,-0.29155839373737963,-1.460295119681697,-0.7905983979073483,-1.5055213552256932,-0.4842277223605508,-0.13638783215705075,False
macd_hist_up/forming,atr_pct,high,1319,380,0.3451599981429137,1.9832238054198743,0.48597422289613346,0.35581351815140216,1.553872326813614,2.042693767920209,0.4426187741084205,0.01477212241189015,-0.13638783215705075,False
macd_hist_up/forming,atr_pct,low,1197,366,-0.4245407899536606,-3.108171226209244,0.4344193817878028,-0.5392746631347083,-3.0029763082237384,-3.1437456077279657,-1.113994381736974,-0.5178778816246544,-0.13638783215705075,False
macd_hist_up/forming,atr_pct,mid,1182,378,-0.3819398606537605,-1.4530991790059882,0.44839255499153974,-0.4866891893858782,-1.5891104197041814,-1.115925196698244,-0.9299182816590321,-0.5964706684287264,-0.13638783215705075,False
macd_hist_up/forming,price,$2-10,1895,436,-0.1209910009649024,-1.1399080397693606,0.45329815303430077,-0.15314298808083732,-1.1346266936049876,-2.030806448749535,0.4181592803053276,-0.033065119062459264,-0.13638783215705075,False
macd_hist_up/forming,price,>$10,1365,402,-0.44030189224795546,-2.002199749531699,0.44981684981684983,-0.6679078658116062,-2.195697045218343,-1.9698477995012598,-0.8831376649958094,-0.6617749415909611,-0.13638783215705075,False
macd_hist_up/forming,vs_ema20,above,2098,439,-0.19087713628155392,-1.6860144594226316,0.4523355576739752,-0.3835801985189981,-1.8941296624275943,-1.106332287464204,-1.3274309090445193,-0.4496202527723685,-0.13638783215705075,False
macd_hist_up/forming,vs_ema20,below,1600,397,-0.06493873212379589,0.6775903857487614,0.46375,0.032333404434550815,0.7887406782411204,0.5685876938600541,0.3820751568053284,-0.10618014469819317,-0.13638783215705075,False
macd_hist_up/forming,mkt20,mkt flat,2580,326,-0.059894815590733744,-0.33264511803664315,0.46162790697674416,-0.06850126545909034,-0.5013177559007096,0.021228016554863813,-0.607158980100013,-0.24215532087618005,-0.13638783215705075,False
pullback_ema20/confirmed,vol_ratio,1-2x,1109,401,-0.17051802476752756,-1.0640463681486618,0.45175834084761046,-0.3614592011146395,-1.2596791725253687,-0.8382246929513804,-0.6588076823784413,-0.24360526247845782,0.03798384585494453,False
pullback_ema20/confirmed,vol_ratio,<1x,1079,373,0.14184311227721916,1.6645733020506481,0.46617238183503246,-0.221523657737679,0.13188562387207864,1.7061352442817714,0.6123532059780222,-0.29024798023499515,0.03798384585494453,False
pullback_ema20/confirmed,rsi,45-55,476,249,0.3706600581230763,0.8946729260384084,0.5147058823529411,0.14057822183828167,0.33706489313135074,0.8439775965542887,0.47006335844880015,0.1182269141388035,0.03798384585494453,False
pullback_ema20/confirmed,rsi,55-70,1840,449,0.0051559188387585355,0.6960422708073302,0.45054347826086955,-0.16053077898929188,-0.22864634094838285,1.0060019080611133,-0.17836106626019485,-0.3565630635246126,0.03798384585494453,False
pullback_ema20/confirmed,atr_pct,high,899,363,0.8621781333473051,2.5906580285494427,0.5261401557285873,0.542296036307376,1.4224895858272715,2.929335915745717,0.1882438133265321,-0.04199600577896561,0.03798384585494453,False
pullback_ema20/confirmed,atr_pct,low,768,310,-0.508567717682321,-2.922403049277471,0.3958333333333333,-0.7885986590191606,-2.8779023718759853,-2.0572139246204975,-2.0849199359431374,-0.5893829309147824,0.03798384585494453,False
pullback_ema20/confirmed,atr_pct,mid,905,366,-0.3169322465859529,-1.9091278856278104,0.4453038674033149,-0.42724676814389395,-1.62972560983527,-1.2741169088612059,-1.470903419902619,-0.5183515258710614,0.03798384585494453,False
pullback_ema20/confirmed,price,$2-10,1317,418,0.07292120325755697,0.6765435093401928,0.45861807137433563,-0.11700378089225129,0.08074571939518667,0.43267904960888987,0.5222703550177985,-0.20529892599427962,0.03798384585494453,False
pullback_ema20/confirmed,price,>$10,991,365,-0.3611322617456158,-2.1899405613537355,0.4450050454086781,-0.8135641517880439,-3.6057837574318015,-0.8917330512536888,-2.1775558808193525,-0.6737338501349355,0.03798384585494453,False
pullback_ema20/confirmed,vs_ema20,above,2389,469,0.030091397112935205,0.10752557155807548,0.45500209292591043,-0.2319561895035817,-1.1432520438977138,0.8096523797736073,-0.745060070414524,-0.29780939221372077,0.03798384585494453,False
pullback_ema20/confirmed,mkt20,mkt flat,1859,329,0.13235687504954544,0.09861197495466585,0.46207638515330823,-0.105263526512393,-0.5776455211774724,1.2006479612552348,-1.5662197444189343,-0.28421796959135115,0.03798384585494453,False
pullback_ema20/forming,vol_ratio,1-2x,893,362,0.06805277769773038,-0.347502500732201,0.48712206047032475,0.28813811871000006,0.49423533112895035,0.6527817564602545,-1.5556096261526815,-0.45387463928454813,0.1026854965697705,False
pullback_ema20/forming,vol_ratio,<1x,1092,371,0.11663156066013192,0.2512748516512167,0.47985347985347987,0.1151445206066821,0.6958248001469359,1.294988867018041,-1.199551917741229,-0.49576468979617316,0.1026854965697705,False
pullback_ema20/forming,rsi,45-55,853,354,0.18478505632845385,-0.032818986743166634,0.4947245017584994,0.310487407243222,0.22483832495992387,0.5931723413237263,-0.814002055836158,-0.2745862752929033,0.1026854965697705,False
pullback_ema20/forming,rsi,55-70,1306,396,0.0552617526653111,-0.24965248228041184,0.4777947932618683,0.10913985713137524,0.10596286954935837,0.4950709252659382,-1.2416476480944199,-0.45422778267496655,0.1026854965697705,False
pullback_ema20/forming,atr_pct,high,862,353,0.2559888498310901,1.271383406824234,0.4953596287703016,0.6681953354139579,2.0545622341493694,2.234623846231951,-1.0192681810336843,-0.7100738043316138,0.1026854965697705,False
pullback_ema20/forming,atr_pct,mid,749,348,0.13841957297222174,-0.557477702580217,0.48464619492656874,-0.017330078363062384,-0.5218444949576491,-0.5899555166271145,-0.1261713639677625,0.06743318690701383,0.1026854965697705,False
pullback_ema20/forming,price,$2-10,1117,396,0.2689948928093675,0.46714265209347783,0.4914950760966876,0.19437317773105964,-0.21815288858907494,1.1867327365373421,-0.646984729431714,-0.380108903718788,0.1026854965697705,False
pullback_ema20/forming,price,>$10,848,351,-0.1813821945803818,-0.8311643664053068,0.4681603773584906,-0.12730348290056953,0.0488185736213023,-0.377002087354166,-0.7826730135298035,-0.34288801918386247,0.1026854965697705,False
pullback_ema20/forming,vs_ema20,above,1789,443,0.05220881313808587,-0.53117513365187,0.47680268306316376,0.12024141931850471,-0.15979625049550922,0.565861423656138,-1.448333897871249,-0.44390496058140594,0.1026854965697705,False
pullback_ema20/forming,mkt20,mkt flat,1582,314,0.12030420317117911,-0.057469312999305765,0.48672566371681414,0.13958296835883544,-0.042933878541306966,0.9417143695976455,-1.1618561681582453,-0.5211167755163314,0.1026854965697705,False
rsi_exhaust/forming,vs_ema20,above,594,307,-0.6045266090184928,-1.723196789763084,0.5016835016835017,-0.6892650643019824,-1.5515740959231594,-1.3594014679108506,-1.062585025255868,-0.3458930198926639,-0.6045266090184928,False
rsi_turn_up/forming,vol_ratio,1-2x,845,289,0.23760966369221329,0.2853212186167651,0.5112426035502958,0.30129265382471915,0.7184553550240426,1.1698710495482225,-0.7152382182990021,0.3552781617897924,0.006550932624917721,False
rsi_turn_up/forming,vol_ratio,<1x,622,225,-0.30575781720159306,-0.31303012875431485,0.45819935691318325,-0.24079086079544249,0.21187009087407221,0.7519438407457847,-1.3081299521669576,-0.7019690723023182,0.006550932624917721,False
rsi_turn_up/forming,rsi,30-45,1537,371,-0.050239270776759576,-0.030187568470355884,0.4892648015614834,0.10100419944344606,0.7231191600085043,1.1092707203256507,-1.7025707976219495,-0.24499918175787883,0.006550932624917721,False
rsi_turn_up/forming,atr_pct,high,812,264,0.2776935082601585,1.3476963760502734,0.5184729064039408,0.556842509115367,2.09138741154533,1.3653051346419196,0.3944687813583448,0.1927457972379644,0.006550932624917721,False
rsi_turn_up/forming,atr_pct,mid,601,262,-0.16437665041792177,-0.7268047934300432,0.47420965058236275,-0.32571283771660714,-1.514637891084982,-1.044284244382071,0.15316279271930958,0.045817032945214935,0.006550932624917721,False
rsi_turn_up/forming,price,$2-10,881,309,0.3630296906141812,1.5845917032219594,0.5164585698070374,0.2090260460381135,0.7026759659167986,1.3620929314200525,0.8331507981245532,0.4045598587038731,0.006550932624917721,False
rsi_turn_up/forming,price,>$10,725,268,-0.5326020149974654,-1.6396263325161,0.43586206896551727,-0.5434653627542964,-1.4119153207937014,-0.9429269990447262,-1.3959422737245846,-0.6851354352914051,0.006550932624917721,False
rsi_turn_up/forming,vs_ema20,below,1818,390,0.006550932624917721,-0.1778856134214548,0.48734873487348734,0.07038232095342391,0.19870686537806978,0.5634239269607275,-1.129927288699252,-0.014805544999729001,0.006550932624917721,False
rsi_turn_up/forming,mkt20,mkt flat,1232,281,0.007585544167839489,-0.5010356188484448,0.48863636363636365,0.009938827541093893,0.27625981911825415,-0.021862103499694422,-0.8183571927473849,0.09224840538389517,0.006550932624917721,False
trix_cross_up/confirmed,vol_ratio,1-2x,684,315,-0.11951434824788483,-0.9108044357940683,0.44590643274853803,-0.09055394864143634,-0.5272667967575949,-1.26528532278395,0.14346475502378475,0.09299910643978357,-0.11528540089713205,False
trix_cross_up/confirmed,vol_ratio,<1x,954,355,-0.019868949398447973,-0.4181163765987907,0.469601677148847,-0.1579457797037066,-1.1100700379892594,-0.3466855153608958,-0.23296091964745727,-0.1279799816031796,-0.11528540089713205,False
trix_cross_up/confirmed,rsi,45-55,840,355,-0.20078180526717673,-1.2459152082916356,0.4452380952380952,-0.39200793399430717,-1.9355388123337833,-1.6219348247650576,0.08527473523005365,0.0021886438880744717,-0.11528540089713205,False
trix_cross_up/confirmed,rsi,55-70,535,266,-0.14183010444743518,1.0787779034425578,0.45794392523364486,-0.5355285220598274,0.020601902391241586,1.621559249986433,-0.9224735978606591,-0.8976126614282637,-0.11528540089713205,False
trix_cross_up/confirmed,atr_pct,high,656,270,0.34186959235420455,1.0968114045748256,0.4725609756097561,0.41209284255900885,0.7754467126761101,1.3484339638721763,-0.23537565702859808,0.033135253667194636,-0.11528540089713205,False
trix_cross_up/confirmed,atr_pct,mid,599,303,-0.4458430369941437,-1.7932300357141238,0.43906510851419034,-0.7352436799080323,-1.4481178474155318,-2.019119009139049,-0.2011103721169311,-0.4020296494737265,-0.11528540089713205,False
trix_cross_up/confirmed,price,$2-10,893,356,-0.002671122264988258,-0.2445621073075954,0.4568868980963046,-0.10072609132783772,-0.7619870369054677,-0.33861990186336427,0.025146057257230674,-0.15845726769724314,-0.11528540089713205,False
trix_cross_up/confirmed,price,>$10,685,305,-0.45419670691500935,-1.195625425148857,0.44233576642335765,-0.8707709798267217,-3.262086748096457,-2.046228688893846,0.5539873633766097,-0.3869718872571707,-0.11528540089713205,False
trix_cross_up/confirmed,vs_ema20,above,1155,372,-0.23026710736488826,0.10052406267511262,0.4458874458874459,-0.6383324480003293,-1.9840301774381142,0.45869110305952254,-0.5906784292595415,-0.6090736474511503,-0.11528540089713205,False
trix_cross_up/confirmed,vs_ema20,below,634,308,0.09418442713166655,-0.4959599606621751,0.4668769716088328,0.3810139776233168,0.1149166093027598,-1.132979826961361,0.4135075090853167,0.6854475261342078,-0.11528540089713205,False
trix_cross_up/confirmed,mkt20,mkt flat,1171,306,-0.11077632951168517,-0.9912460648398893,0.4466268146883006,0.09641754753343623,-0.834100882216747,-0.6880131745796817,-0.8037090033893337,-0.33497849355764775,-0.11528540089713205,False
trix_cross_up/forming,vol_ratio,1-2x,575,278,-0.3337429417189747,-1.9111901095409745,0.42782608695652175,-0.34535909667628256,-1.7647231049704406,-1.7415484498448837,-0.811811241072501,-0.42286160751413016,-0.14748079866148653,False
trix_cross_up/forming,vol_ratio,<1x,905,344,0.04478597496563465,0.22913920861475678,0.4718232044198895,0.10033608417222163,0.09789941683158053,0.6115255575370897,-0.3529920397752557,-0.049518662200485314,-0.14748079866148653,False
trix_cross_up/forming,rsi,30-45,394,221,0.16934021647166608,0.31666485328179445,0.4746192893401015,0.4681566765441678,0.8608482319630377,-0.014952990939971282,0.4809415442783873,0.37531662967455454,-0.14748079866148653,False
trix_cross_up/forming,rsi,45-55,798,333,-0.23153392623962946,-1.929103878401034,0.4398496240601504,-0.2626784507996813,-2.472801801543193,-1.2694834113182882,-1.505693486628015,-0.21255264873381707,-0.14748079866148653,False
trix_cross_up/forming,rsi,55-70,396,218,-0.24015336810284135,-0.7263875296608785,0.4671717171717172,-0.3772884575952636,0.04873952771035117,0.37125016455732157,-1.415681896310139,-0.8925863170292072,-0.14748079866148653,False
trix_cross_up/forming,atr_pct,high,594,247,0.474898188539713,1.1142442157395405,0.5218855218855218,0.620969329171108,1.0250001626609282,1.510491908765096,-0.2893764801996487,0.2971404600385423,-0.14748079866148653,False
trix_cross_up/forming,atr_pct,mid,527,272,-0.5594431299750401,-2.4851309867258626,0.4155597722960152,-0.5604864269651207,-1.4641893077683412,-2.6153818164360203,-0.7123458245076068,-0.5844562844024698,-0.14748079866148653,False
trix_cross_up/forming,price,$2-10,798,341,-0.019954371698608548,-0.06650689931154782,0.462406015037594,0.15582375217959332,0.6536718884855937,0.6693638889014629,-0.9642036300283983,-0.35699369167921374,-0.14748079866148653,False
trix_cross_up/forming,price,>$10,613,296,-0.486492463750225,-2.117400763263026,0.4274061990212072,-0.6771502771681758,-2.7049421430327394,-2.5368272081406387,-0.2307348240344287,-0.23473734927713805,-0.14748079866148653,False
trix_cross_up/forming,vs_ema20,above,989,353,-0.23284725779339724,-1.6599635915842978,0.45096056622851366,-0.527057462144722,-2.840903136269744,-0.4782515034788864,-2.1059062193792815,-0.6097861474429318,-0.14748079866148653,False
trix_cross_up/forming,vs_ema20,below,621,288,-0.0115268081921473,-0.8965980016152065,0.4557165861513688,0.5610398253546748,0.6091695842651073,-1.3204933548943907,0.26791284113268116,0.3782489747400391,-0.14748079866148653,False
trix_cross_up/forming,mkt20,mkt flat,1081,289,-0.25548032040032,-1.8423154431680464,0.4514338575393155,0.022737889342983427,-1.0257274505133585,-1.2951042353754998,-1.3367511712303803,-0.5284550704884106,-0.14748079866148653,False
